aX,aY,aZ,gX,gY,gZ
0.482,0.147,0.361,31.799,-139.282,77.942
0.480,0.154,0.399,39.551,-140.259,77.454
0.479,0.127,0.389,44.373,-135.620,75.256
0.461,0.086,0.344,45.288,-129.822,70.313
0.447,0.021,0.299,41.931,-127.014,62.683
0.440,0.005,0.337,32.959,-129.883,57.251
0.449,0.069,0.467,22.217,-140.137,59.387
0.506,0.190,0.633,17.822,-152.832,66.223
0.561,0.284,0.806,23.254,-163.696,71.533
0.568,0.340,0.914,35.583,-170.898,72.083
0.547,0.364,0.946,49.500,-169.373,68.970
0.545,0.362,0.892,59.143,-159.851,64.087
0.516,0.353,0.792,61.829,-149.475,55.786
0.504,0.297,0.699,58.411,-143.372,43.518
0.464,0.231,0.667,49.377,-144.592,29.663
0.425,0.192,0.738,34.729,-151.428,19.287
0.437,0.180,0.899,21.118,-159.851,15.259
0.420,0.185,1.078,14.221,-166.870,16.663
0.416,0.198,1.229,14.954,-167.297,19.653
0.378,0.214,1.279,22.156,-162.231,22.461
0.356,0.227,1.265,32.104,-156.006,24.719
0.323,0.247,1.219,39.612,-149.719,23.193
0.275,0.216,1.119,42.480,-142.822,16.357
0.189,0.108,1.078,38.696,-141.052,4.395
0.107,-0.002,1.011,25.391,-140.259,-6.714
0.177,-0.027,1.250,4.517,-142.212,-8.362

0.332,0.458,2.205,-9.094,-115.417,31.494
0.336,0.555,2.382,-4.639,-106.750,31.738
0.322,0.612,2.538,2.991,-94.177,29.053
0.290,0.642,2.676,9.033,-74.951,24.414
0.276,0.654,2.742,10.864,-46.082,19.592
0.285,0.679,2.734,7.141,-9.583,14.648
0.295,0.706,2.669,0.732,27.710,8.911
0.311,0.713,2.581,-4.517,60.425,2.441
0.321,0.696,2.479,-5.554,84.534,-3.296
0.313,0.664,2.363,-3.296,101.379,-8.240
0.276,0.618,2.236,0.305,114.380,-13.367
0.230,0.550,2.099,2.686,125.610,-18.433
0.188,0.482,1.974,1.831,136.719,-23.071
0.144,0.420,1.857,-2.502,148.499,-26.855
0.133,0.372,1.770,-7.507,160.156,-29.419
0.133,0.339,1.702,-11.597,170.349,-31.128
0.126,0.326,1.663,-13.672,175.781,-32.043
0.125,0.302,1.639,-13.306,179.016,-32.227
0.097,0.261,1.579,-11.414,182.434,-33.264
0.072,0.215,1.513,-10.864,189.087,-35.095
0.057,0.191,1.451,-13.611,196.289,-36.682
0.054,0.159,1.400,-17.578,201.233,-37.048
0.052,0.127,1.349,-20.325,204.773,-37.598
0.048,0.108,1.298,-21.301,207.031,-37.292
0.065,0.089,1.253,-20.020,206.177,-35.583
0.083,0.067,1.192,-16.907,203.003,-33.203
0.095,0.044,1.127,-14.282,198.914,-31.433
0.125,0.014,1.054,-13.672,195.862,-31.189
0.163,-0.017,0.986,-16.052,194.580,-31.433
0.217,-0.061,0.942,-20.569,192.993,-30.701
0.263,-0.070,0.897,-26.245,193.848,-28.931
0.305,-0.064,0.860,-32.532,197.266,-26.123
0.352,-0.036,0.797,-36.438,200.989,-22.766
0.394,0.017,0.747,-37.842,203.735,-19.470
0.429,0.083,0.665,-36.194,205.139,-16.968
0.455,0.116,0.576,-31.250,204.468,-17.639
0.442,0.135,0.461,-26.489,200.439,-22.827
0.416,0.123,0.359,-23.926,194.580,-30.334
0.405,0.101,0.250,-24.902,187.683,-36.987
0.386,0.088,0.164,-31.128,179.077,-43.518
0.411,0.045,0.130,-39.490,170.044,-49.133
0.403,0.010,0.120,-46.997,160.278,-53.894
0.366,-0.006,0.128,-50.537,151.184,-57.312
0.335,-0.012,0.143,-48.706,143.311,-57.007
0.306,-0.004,0.139,-42.419,136.292,-52.917
0.290,0.002,0.119,-33.630,130.432,-47.241
0.298,0.014,0.084,-24.658,124.817,-41.138
0.302,0.038,0.030,-18.005,119.263,-35.950
0.311,0.055,-0.007,-14.282,113.831,-33.325
0.302,0.070,-0.042,-14.099,110.291,-32.654
0.303,0.071,-0.067,-16.724,107.239,-33.875
0.287,0.058,-0.083,-19.592,100.220,-36.133
0.263,0.049,-0.151,-21.301,93.811,-37.231
0.275,0.040,-0.117,-20.203,88.806,-36.987
0.299,0.031,-0.096,-17.212,85.876,-34.851
0.300,0.016,-0.135,-12.329,77.820,-32.959
0.356,0.006,-0.160,-6.470,69.214,-31.250
0.276,-0.012,-0.282,-1.587,50.781,-29.663
0.278,-0.040,-0.252,1.831,44.983,-28.381
0.351,-0.073,-0.175,0.732,46.936,-20.508
0.289,-0.045,-0.302,-2.808,38.025,-14.099
0.354,-0.018,-0.286,-4.089,39.124,-9.460
0.357,-0.018,-0.302,-3.235,35.278,-4.639
0.353,-0.026,-0.354,0.244,30.212,-3.662
0.335,-0.042,-0.365,2.747,22.888,-0.549
0.325,-0.080,-0.404,5.798,15.198,3.174
0.313,-0.132,-0.443,7.324,8.667,8.606
0.339,-0.148,-0.465,6.226,5.066,15.747
0.375,-0.124,-0.489,3.845,2.075,24.597
0.417,-0.078,-0.511,1.709,-0.916,32.776
0.431,-0.027,-0.524,0.916,-6.287,38.330
0.432,0.022,-0.538,0.916,-14.954,42.358
0.422,0.071,-0.529,2.136,-25.146,44.617
0.384,0.084,-0.496,4.150,-37.903,44.434
0.341,0.088,-0.484,7.935,-50.598,42.053
0.286,0.017,-0.474,11.780,-60.547,39.795
0.231,-0.048,-0.455,14.038,-68.909,38.879
0.184,-0.093,-0.423,13.123,-76.965,41.321
0.164,-0.126,-0.369,11.963,-85.632,46.753
0.177,-0.127,-0.282,10.925,-95.581,53.772
0.197,-0.105,-0.170,10.803,-107.666,62.988
0.247,-0.084,-0.058,13.489,-120.361,74.951
0.329,-0.003,0.042,18.555,-128.357,88.562
0.385,0.106,0.047,25.330,-134.583,100.464
0.432,0.234,0.126,34.302,-141.479,105.408
0.461,0.313,0.124,46.570,-151.733,103.882
0.473,0.374,0.170,58.716,-163.574,95.642
0.477,0.421,0.262,67.383,-180.786,86.670
0.492,0.439,0.374,74.036,-199.097,81.604
0.546,0.428,0.506,80.261,-213.074,77.026
0.584,0.370,0.644,88.745,-222.107,69.702
0.590,0.244,0.746,100.403,-227.051,57.800
0.579,0.093,0.807,111.023,-225.891,44.678
0.572,-0.026,0.877,116.455,-221.252,35.400
0.537,-0.050,0.946,116.760,-215.454,30.334
0.502,-0.024,1.000,119.263,-208.984,26.550
0.475,-0.045,1.034,125.793,-205.505,21.729
0.414,-0.089,1.065,130.493,-203.674,15.320
0.344,-0.121,1.089,129.517,-200.256,11.353
0.294,-0.135,1.105,124.695,-192.200,10.742
0.247,-0.120,1.103,118.225,-183.411,11.475
0.248,-0.116,1.120,113.281,-174.500,12.939
0.226,-0.130,1.046,108.276,-167.786,13.733
0.227,-0.148,0.922,100.159,-160.522,15.076
0.235,-0.175,0.889,88.196,-160.278,15.137
0.254,-0.197,0.883,75.317,-163.574,14.648
0.223,-0.157,0.946,60.730,-173.279,16.357
0.188,-0.075,1.059,48.279,-184.753,20.874
0.132,0.046,1.233,39.673,-195.862,28.320
0.093,0.159,1.390,38.391,-203.064,37.048
0.081,0.276,1.509,42.908,-202.698,43.457
0.086,0.366,1.570,49.683,-197.083,42.908
0.169,0.336,1.682,53.955,-186.035,32.776
0.122,0.297,1.630,47.546,-185.974,11.841
0.061,0.188,1.655,32.593,-183.777,-11.169
-0.020,0.105,1.728,11.780,-175.232,-29.663
-0.057,0.074,1.833,-8.179,-158.020,-40.649
-0.089,0.077,1.945,-22.522,-143.066,-43.274
-0.093,0.094,2.041,-27.832,-131.592,-39.551

-0.158,-0.041,2.412,-11.780,-73.242,-28.564
-0.164,-0.044,2.449,-19.165,-47.791,-28.076
-0.136,-0.040,2.534,-26.917,-23.376,-23.193
-0.104,0.005,2.576,-29.663,-4.272,-17.395
-0.064,0.047,2.617,-26.978,12.634,-11.353
-0.029,0.066,2.604,-20.691,31.067,-5.310
0.018,0.074,2.571,-13.672,51.147,-1.526
0.046,0.065,2.501,-8.789,72.876,-0.427
0.038,0.024,2.395,-4.395,93.201,-1.160
0.016,-0.014,2.287,-2.502,111.938,-0.916
0.004,-0.037,2.183,-3.906,128.052,0.854
-0.012,-0.047,2.066,-7.996,141.602,2.136
-0.010,-0.033,1.971,-15.503,152.222,2.991
0.000,-0.004,1.924,-25.879,160.156,3.418
0.016,0.003,1.908,-33.630,168.457,3.662
0.022,0.004,1.889,-37.781,178.650,3.113
0.039,0.012,1.875,-39.490,188.599,3.906
0.059,0.027,1.841,-39.246,197.632,5.859
0.054,0.027,1.781,-36.255,205.811,6.165
0.030,0.034,1.703,-33.630,213.928,4.639
0.039,-0.005,1.609,-32.715,221.252,2.319
0.025,-0.031,1.519,-35.522,226.807,-1.282
0.022,-0.019,1.437,-42.725,230.835,-3.174
0.039,0.036,1.370,-50.781,233.154,-3.845
0.059,0.090,1.303,-54.382,232.544,-5.188
0.086,0.109,1.221,-54.077,229.797,-8.789
0.089,0.104,1.138,-52.856,226.685,-12.939
0.102,0.123,1.054,-51.819,224.548,-16.235
0.120,0.187,1.014,-49.011,221.252,-19.775
0.159,0.225,0.968,-42.480,214.478,-21.118
0.220,0.237,0.909,-31.921,207.703,-23.682
0.251,0.242,0.826,-22.400,201.538,-27.954
0.284,0.208,0.711,-16.785,198.242,-34.546
0.302,0.177,0.618,-17.944,197.815,-43.823
0.294,0.157,0.561,-25.024,198.181,-53.772
0.275,0.151,0.523,-31.494,199.463,-62.561
0.259,0.144,0.478,-32.715,199.097,-68.420
0.236,0.139,0.414,-28.870,195.557,-70.923
0.215,0.133,0.336,-21.729,191.223,-71.411
0.182,0.108,0.235,-13.184,186.096,-71.411
0.126,0.076,0.151,-5.493,179.749,-71.777
0.090,0.027,0.097,-0.122,172.729,-70.679
0.042,-0.012,0.060,3.296,165.649,-69.275
-0.006,-0.064,0.051,5.676,160.034,-65.125
-0.032,-0.086,0.004,8.301,155.640,-60.364
-0.070,-0.118,-0.069,11.108,151.794,-56.274
-0.128,-0.169,-0.196,13.916,149.170,-53.101
-0.130,-0.214,-0.229,13.794,148.071,-48.950
-0.170,-0.269,-0.311,9.766,143.188,-42.175
-0.163,-0.302,-0.418,4.822,138.306,-34.302
-0.120,-0.306,-0.557,-1.099,136.292,-22.095
0.000,-0.254,-0.544,-7.263,125.000,-9.583
-0.032,-0.183,-0.630,-11.353,103.088,1.343
0.060,-0.126,-0.730,-11.353,95.032,10.864
0.065,-0.091,-0.830,-12.146,81.482,20.081
0.166,-0.066,-0.781,-11.230,63.599,22.949
0.110,-0.058,-0.859,-12.634,42.358,26.184
0.133,-0.067,-0.847,-12.817,28.015,25.452
0.138,-0.085,-0.804,-15.930,15.564,27.710
0.145,-0.071,-0.796,-17.822,3.357,31.189
0.170,-0.056,-0.797,-17.334,-9.033,35.767
0.189,-0.015,-0.806,-14.404,-22.766,40.588
0.222,0.025,-0.788,-11.780,-36.377,45.471
0.254,0.071,-0.761,-10.010,-49.316,49.438
0.275,0.116,-0.724,-8.728,-61.768,51.758
0.273,0.141,-0.672,-7.690,-73.669,51.636
0.253,0.150,-0.620,-6.287,-84.900,50.293
0.215,0.135,-0.547,-4.517,-95.825,47.974
0.155,0.093,-0.478,-2.319,-107.117,44.922
0.095,0.045,-0.421,-0.122,-119.385,42.358
0.070,0.021,-0.327,0.671,-134.949,43.213
0.062,0.014,-0.196,0.977,-155.090,47.241
0.093,0.023,-0.032,4.456,-174.988,53.711
0.130,0.043,0.110,12.390,-196.411,61.707
0.189,0.042,0.260,24.475,-213.440,69.702
0.263,0.091,0.375,36.377,-222.168,80.505
0.329,0.183,0.445,46.875,-222.351,90.393
0.377,0.268,0.482,58.716,-217.834,94.116
0.408,0.228,0.489,73.669,-214.417,86.609
0.394,0.111,0.470,83.618,-215.332,69.763
0.361,0.021,0.515,81.177,-216.125,53.223
0.327,-0.032,0.594,70.068,-216.980,44.067
0.332,-0.014,0.707,58.289,-216.248,39.673
0.339,0.037,0.809,50.659,-216.003,39.490
0.340,0.093,0.876,50.476,-215.759,40.649
0.373,0.099,0.888,57.129,-212.891,40.466
0.359,0.073,0.839,65.430,-211.670,37.354
0.349,0.012,0.788,69.336,-211.731,30.334
0.298,0.030,0.699,65.613,-213.257,21.973
0.313,0.068,0.864,58.105,-216.125,16.174
0.241,0.117,0.990,51.086,-228.271,13.977
0.180,0.124,1.135,49.194,-237.915,11.475
0.074,0.149,1.260,48.889,-245.911,7.751
-0.041,0.153,1.381,48.401,-251.221,4.150
-0.093,0.090,1.482,47.119,-248.291,0.244
-0.121,0.028,1.557,42.664,-244.141,-5.554
-0.240,0.020,1.557,34.241,-251.343,-12.756
-0.278,0.035,1.658,27.344,-251.892,-14.160
-0.310,0.081,1.768,23.132,-246.521,-9.583
-0.270,0.166,1.840,19.775,-229.126,-3.174
-0.236,0.261,1.860,17.456,-207.886,0.916
-0.189,0.323,1.820,19.287,-184.937,-0.610
-0.179,0.289,1.754,23.437,-166.748,-8.667
-0.203,0.176,1.678,25.574,-156.799,-20.569
-0.281,0.086,1.673,19.470,-152.405,-31.494
-0.358,0.018,1.783,5.676,-150.085,-37.964
-0.432,-0.019,1.947,-9.033,-146.667,-39.551
-0.456,-0.016,2.103,-20.691,-138.184,-35.706
-0.472,0.032,2.218,-27.649,-122.681,-26.794
-0.457,0.107,2.296,-26.917,-101.501,-15.320
-0.440,0.157,2.294,-18.860,-84.595,-5.981
-0.421,0.147,2.270,-7.324,-71.899,-0.549
-0.425,0.121,2.254,-0.244,-61.646,2.075
-0.422,0.098,2.275,0.244,-50.964,3.357
-0.417,0.090,2.323,-4.150,-37.292,4.272
-0.421,0.101,2.377,-9.644,-19.287,4.272
-0.418,0.120,2.408,-13.062,1.282,4.700
-0.405,0.139,2.403,-13.062,22.339,5.371
-0.385,0.149,2.359,-9.705,42.908,6.226

-0.347,0.133,2.218,-1.892,75.562,8.545
-0.325,0.150,2.145,-1.526,89.172,9.583
-0.314,0.170,2.088,-2.258,101.746,9.338
-0.313,0.174,2.041,-3.357,113.342,8.118
-0.315,0.169,1.995,-5.371,124.817,6.592
-0.312,0.165,1.948,-8.179,137.329,5.920
-0.302,0.163,1.903,-11.475,151.062,5.676
-0.296,0.170,1.853,-14.954,164.368,5.188
-0.291,0.159,1.787,-17.639,177.002,4.333
-0.278,0.147,1.716,-19.775,188.782,3.113
-0.260,0.146,1.631,-22.522,199.768,3.174
-0.223,0.158,1.558,-24.231,209.900,3.723
-0.177,0.168,1.499,-24.963,216.003,4.150
-0.134,0.172,1.444,-24.963,219.055,2.991
-0.104,0.174,1.391,-25.391,222.595,0.000
-0.080,0.186,1.344,-26.489,227.356,-3.784
-0.057,0.205,1.305,-28.137,232.300,-8.484
-0.037,0.193,1.263,-29.663,234.619,-14.282
-0.024,0.176,1.228,-31.433,234.436,-20.874
-0.007,0.143,1.204,-33.691,231.079,-26.489
0.020,0.099,1.176,-34.790,226.562,-29.907
0.054,0.073,1.142,-36.133,221.924,-31.128
0.109,0.068,1.104,-38.330,217.529,-29.541
0.168,0.068,1.063,-39.368,214.417,-27.283
0.205,0.101,0.997,-39.124,213.623,-26.917
0.245,0.122,0.909,-37.170,215.881,-27.466
0.256,0.138,0.814,-35.278,215.942,-28.870
0.302,0.152,0.724,-35.156,217.712,-31.189
0.340,0.158,0.655,-38.574,217.224,-36.133
0.347,0.134,0.603,-43.030,215.942,-43.823
0.323,0.091,0.553,-47.424,215.576,-52.612
0.289,0.043,0.496,-51.086,216.980,-59.937
0.274,0.026,0.430,-54.382,218.323,-63.904
0.270,0.034,0.363,-56.519,217.041,-64.819
0.267,0.025,0.298,-56.274,210.327,-65.491
0.277,-0.009,0.253,-53.711,199.219,-66.162
0.291,-0.048,0.230,-50.537,186.523,-66.711
0.263,-0.096,0.205,-47.424,173.523,-66.467
0.238,-0.107,0.219,-45.898,162.598,-64.331
0.221,-0.102,0.219,-43.457,154.114,-59.326
0.225,-0.084,0.205,-38.025,148.254,-52.368
0.236,-0.072,0.185,-32.104,142.883,-45.349
0.270,-0.080,0.164,-27.466,138.306,-39.429
0.268,-0.073,0.137,-25.635,135.254,-35.583
0.282,-0.035,0.113,-27.161,134.583,-31.616
0.278,0.024,0.094,-29.358,135.071,-27.893
0.288,0.061,0.066,-28.137,134.155,-26.733
0.318,0.071,0.028,-23.010,130.432,-25.452
0.323,0.047,-0.064,-16.602,120.667,-24.231
0.381,0.042,-0.054,-12.329,116.638,-21.423
0.430,0.068,-0.116,-10.620,115.540,-15.625
0.543,0.125,-0.061,-7.690,110.413,-13.367
0.483,0.174,-0.238,-1.953,94.360,-13.672
0.460,0.131,-0.319,6.348,80.627,-19.043
0.450,0.054,-0.390,9.766,78.247,-18.311
0.485,0.005,-0.376,6.592,73.425,-16.968
0.455,-0.007,-0.455,-0.549,68.726,-15.137
0.490,-0.034,-0.409,-5.920,68.237,-14.771
0.479,-0.051,-0.465,-10.071,68.176,-12.207
0.477,-0.062,-0.473,-11.230,60.913,-8.301
0.479,-0.052,-0.516,-10.864,50.720,-2.869
0.459,-0.044,-0.568,-8.240,39.734,2.502
0.465,-0.032,-0.603,-5.615,30.029,7.324
0.458,-0.043,-0.610,-4.150,18.066,11.047
0.455,-0.045,-0.620,-4.272,7.629,13.794
0.456,-0.056,-0.621,-5.554,-0.732,16.602
0.451,-0.065,-0.612,-7.324,-8.301,18.372
0.443,-0.082,-0.605,-8.362,-16.052,19.836
0.432,-0.112,-0.595,-8.667,-23.254,21.606
0.435,-0.113,-0.608,-8.911,-29.419,24.536
0.413,-0.107,-0.639,-8.057,-33.752,26.367
0.385,-0.118,-0.664,-5.798,-39.856,26.794
0.317,-0.161,-0.704,-3.723,-47.424,26.245
0.262,-0.161,-0.716,-4.700,-56.030,27.771
0.231,-0.122,-0.705,-7.690,-66.895,33.386
0.231,-0.084,-0.656,-8.301,-81.299,41.565
0.223,-0.048,-0.571,-5.554,-100.037,48.645
0.180,-0.029,-0.502,-0.305,-120.728,54.321
0.184,-0.019,-0.360,4.944,-137.024,59.082
0.132,-0.001,-0.274,9.094,-153.015,63.232
0.103,0.015,-0.188,13.977,-164.185,64.453
0.063,0.018,-0.124,17.456,-174.133,65.369
0.037,0.041,-0.057,18.372,-183.167,65.369
0.055,0.047,0.050,18.005,-195.129,66.101
0.069,0.023,0.169,19.165,-207.458,67.383
0.107,-0.059,0.295,22.339,-214.966,69.824
0.123,-0.114,0.366,24.597,-213.806,74.280
0.139,-0.109,0.363,23.437,-202.820,80.750
0.123,-0.046,0.327,19.348,-190.552,86.731
0.143,0.029,0.320,14.771,-185.974,91.797
0.196,0.141,0.391,11.353,-192.810,99.854
0.241,0.277,0.525,13.245,-209.961,109.375
0.278,0.400,0.692,23.987,-231.323,116.272
0.335,0.468,0.854,41.687,-248.047,117.371
0.355,0.478,0.953,60.242,-255.554,110.474
0.332,0.458,0.957,72.571,-253.052,97.656
0.291,0.396,0.888,75.195,-242.920,79.773
0.208,0.356,0.832,66.711,-233.398,60.364
0.090,0.359,0.887,50.354,-232.117,46.814
0.082,0.362,1.087,35.278,-232.605,40.405
0.012,0.355,1.335,27.527,-244.446,40.100
-0.011,0.356,1.523,30.640,-249.146,41.748
-0.036,0.347,1.682,39.551,-248.230,44.556
-0.055,0.356,1.720,50.415,-239.380,46.509
-0.075,0.348,1.688,58.838,-228.638,46.387
-0.084,0.363,1.651,62.012,-220.398,43.640
-0.100,0.407,1.637,59.631,-216.248,40.344
-0.025,0.419,1.789,55.908,-212.402,33.997
-0.094,0.411,1.899,48.950,-223.694,24.048
-0.107,0.375,2.089,41.809,-223.938,14.648
-0.176,0.349,2.126,34.851,-211.304,7.935
-0.196,0.357,2.195,29.053,-184.021,3.418
-0.198,0.379,2.192,25.574,-155.029,1.587
-0.172,0.399,2.188,25.513,-133.789,1.404
-0.127,0.403,2.163,29.358,-121.704,2.075
-0.085,0.379,2.133,36.133,-114.441,1.770
-0.083,0.324,2.101,42.664,-110.168,0.244
-0.113,0.268,2.091,44.250,-105.103,-1.892
-0.146,0.205,2.103,40.222,-95.886,-2.991

-0.201,0.171,2.231,20.447,-69.763,-0.671
-0.229,0.193,2.340,10.071,-52.551,3.601
-0.254,0.236,2.422,2.441,-33.081,8.484
-0.256,0.289,2.464,-1.587,-9.460,12.817
-0.247,0.338,2.445,-2.197,14.099,16.113
-0.223,0.369,2.385,-1.221,36.865,17.639
-0.195,0.383,2.285,0.000,57.556,17.761
-0.172,0.409,2.168,0.854,74.829,16.052
-0.158,0.416,2.064,0.671,87.769,12.451
-0.145,0.400,1.989,-0.977,98.206,7.629
-0.150,0.405,1.930,-3.174,107.300,2.869
-0.116,0.391,1.883,-4.883,118.591,0.488
-0.110,0.393,1.841,-5.493,128.906,-1.831
-0.118,0.371,1.794,-4.944,136.902,-4.272
-0.132,0.335,1.756,-4.822,145.447,-8.057
-0.145,0.306,1.721,-5.432,154.114,-11.230
-0.150,0.296,1.687,-5.737,162.109,-12.817
-0.140,0.286,1.638,-5.493,169.861,-13.550
-0.135,0.262,1.568,-4.272,178.589,-14.648
-0.135,0.238,1.486,-4.272,187.988,-16.907
-0.128,0.211,1.411,-6.958,197.021,-19.653
-0.118,0.191,1.359,-10.498,203.674,-23.376
-0.134,0.171,1.315,-12.451,206.909,-26.672
-0.143,0.144,1.275,-11.414,208.191,-29.175
-0.158,0.125,1.240,-8.118,207.764,-30.151
-0.172,0.123,1.200,-2.563,205.261,-28.870
-0.167,0.110,1.152,5.127,201.477,-25.757
-0.162,0.097,1.098,13.000,197.510,-21.484
-0.097,0.057,1.049,19.348,195.251,-16.541
-0.036,0.026,0.966,22.583,193.848,-13.123
0.018,-0.007,0.925,22.705,194.885,-12.024
0.056,-0.042,0.866,18.860,197.205,-12.024
0.077,-0.074,0.793,12.329,202.148,-14.771
0.104,-0.073,0.745,2.747,207.153,-17.700
0.145,-0.078,0.711,-6.287,211.365,-19.043
0.181,-0.083,0.667,-12.268,214.966,-18.799
0.222,-0.083,0.640,-15.991,218.994,-16.174
0.269,-0.060,0.601,-16.785,223.877,-10.925
0.325,-0.012,0.537,-14.221,228.760,-4.700
0.409,0.044,0.438,-7.812,228.577,0.244
0.478,0.078,0.347,1.404,222.351,2.441
0.527,0.099,0.255,9.033,212.097,0.061
0.526,0.063,0.162,11.658,198.975,-5.188
0.527,0.045,0.109,6.531,188.904,-11.108
0.509,0.065,0.091,-4.761,181.335,-15.076
0.521,0.078,0.090,-14.282,176.208,-16.418
0.516,0.094,0.075,-19.287,172.668,-17.029
0.510,0.108,0.040,-19.836,168.457,-16.785
0.497,0.132,-0.007,-17.151,162.964,-15.869
0.490,0.156,-0.053,-12.939,154.541,-15.625
0.476,0.146,-0.099,-7.690,143.433,-16.602
0.447,0.143,-0.133,-3.784,131.104,-18.738
0.425,0.119,-0.174,-2.869,120.361,-19.897
0.400,0.110,-0.212,-5.493,110.840,-20.020
0.409,0.122,-0.204,-10.437,105.042,-19.287
0.392,0.131,-0.234,-13.123,96.313,-17.822
0.349,0.131,-0.281,-10.986,87.463,-18.250
0.346,0.096,-0.280,-7.935,83.618,-17.517
0.344,0.069,-0.312,-5.676,77.454,-15.808
0.308,0.048,-0.396,-5.432,70.435,-15.747
0.332,0.031,-0.434,-8.606,67.627,-15.076
0.344,0.045,-0.484,-15.015,53.711,-14.587
0.266,0.049,-0.582,-21.729,36.255,-15.381
0.304,0.025,-0.595,-28.992,34.180,-9.644
0.368,0.044,-0.458,-35.706,26.672,-2.319
0.337,0.074,-0.460,-35.767,12.756,2.319
0.354,0.048,-0.470,-28.198,5.676,7.629
0.380,0.042,-0.485,-20.996,-0.427,14.160
0.419,0.067,-0.505,-18.921,-9.033,22.522
0.476,0.107,-0.522,-19.958,-18.066,31.433
0.525,0.145,-0.538,-21.545,-27.161,38.452
0.572,0.159,-0.519,-22.766,-37.048,43.030
0.574,0.218,-0.488,-23.499,-47.729,44.312
0.598,0.216,-0.468,-21.729,-55.359,45.837
0.587,0.210,-0.460,-18.433,-61.768,46.143
0.589,0.173,-0.513,-16.113,-67.200,46.631
0.566,0.141,-0.533,-14.954,-71.167,45.166
0.510,0.080,-0.537,-14.954,-78.125,41.687
0.431,-0.000,-0.544,-15.259,-84.717,38.940
0.388,-0.054,-0.533,-17.090,-91.980,39.856
0.365,-0.048,-0.465,-20.874,-103.516,44.861
0.359,0.004,-0.347,-21.912,-119.690,51.819
0.367,0.050,-0.225,-16.724,-138.123,58.228
0.370,0.098,-0.111,-6.409,-156.067,61.218
0.361,0.077,-0.040,6.592,-170.593,59.143
0.314,0.027,0.009,15.991,-179.199,54.993
0.293,-0.032,0.045,18.616,-179.504,50.049
0.268,-0.070,0.066,15.442,-177.612,46.021
0.262,-0.045,0.143,8.362,-179.077,45.044
0.269,0.021,0.270,2.319,-186.340,49.500
0.292,0.111,0.430,1.160,-196.350,56.274
0.310,0.188,0.562,6.348,-206.543,61.768
0.321,0.252,0.658,15.564,-212.036,63.171
0.320,0.277,0.710,27.466,-211.731,58.838
0.279,0.225,0.680,39.063,-207.214,48.523
0.203,0.118,0.605,45.166,-200.623,34.607
0.146,0.064,0.594,39.795,-196.167,25.146
0.129,0.098,0.683,27.100,-196.655,25.146
0.137,0.173,0.812,17.639,-200.806,31.006
0.201,0.238,0.989,16.846,-206.421,38.452
0.233,0.312,1.054,22.644,-210.083,44.312
0.259,0.370,1.056,30.579,-208.679,48.279
0.266,0.399,1.106,38.208,-210.510,47.668
0.246,0.415,1.066,46.143,-209.351,38.513
0.154,0.360,1.033,52.246,-206.848,22.583
0.035,0.281,1.000,51.392,-202.820,5.737
-0.050,0.213,1.016,40.894,-203.552,-4.211
-0.105,0.197,1.113,25.635,-205.933,-6.958
-0.144,0.214,1.274,13.184,-205.933,-5.554
-0.171,0.253,1.452,9.277,-203.735,-1.953
-0.202,0.297,1.619,13.977,-200.500,2.686
-0.170,0.268,1.819,25.513,-194.641,5.737
-0.244,0.260,1.875,35.767,-194.702,3.296
-0.351,0.209,1.944,40.344,-195.618,0.305
-0.414,0.143,1.934,37.720,-186.035,-0.610
-0.462,0.101,2.011,27.588,-168.274,-1.282
-0.468,0.105,2.066,13.733,-144.165,1.160
-0.423,0.139,2.113,2.197,-118.347,7.690
-0.352,0.161,2.124,-3.174,-95.093,15.137

-0.289,0.174,2.171,0.732,-72.754,23.071
-0.264,0.181,2.219,4.883,-64.880,27.039
-0.256,0.216,2.268,8.911,-56.458,31.921
-0.241,0.242,2.308,13.428,-45.959,37.048
-0.220,0.277,2.322,15.930,-31.921,41.565
-0.188,0.317,2.289,15.076,-15.381,44.312
-0.125,0.361,2.258,11.292,3.723,45.288
-0.068,0.411,2.206,6.042,22.400,43.823
-0.020,0.445,2.153,2.258,39.856,40.405
0.011,0.464,2.091,-0.061,54.871,36.194
0.024,0.477,2.036,-1.648,67.749,31.738
0.019,0.488,1.992,-2.686,78.064,26.672
0.006,0.491,1.960,-3.845,86.487,21.545
-0.016,0.477,1.932,-4.150,94.971,16.846
-0.045,0.451,1.907,-4.150,105.408,12.695
-0.070,0.416,1.872,-4.333,118.652,9.766
-0.073,0.387,1.815,-5.127,132.812,8.545
-0.051,0.375,1.745,-6.348,146.667,9.399
-0.012,0.390,1.689,-7.385,156.433,11.414
0.030,0.421,1.656,-7.568,161.316,14.221
0.066,0.448,1.630,-6.348,164.612,14.832
0.070,0.443,1.587,-3.662,168.518,12.268
0.073,0.418,1.525,-1.099,173.767,8.057
0.076,0.378,1.457,-0.793,180.298,3.601
0.087,0.335,1.401,-2.686,186.951,-0.732
0.107,0.297,1.357,-5.737,192.200,-3.357
0.133,0.243,1.317,-8.789,196.777,-5.249
0.149,0.200,1.288,-12.329,200.806,-6.592
0.180,0.189,1.283,-16.663,203.552,-6.042
0.232,0.184,1.285,-18.860,204.224,-3.662
